省市代碼,縣市代碼,鄉鎮市區代碼,村里代碼,村里名
10,010,070,019,安和村
10,010,070,020,潭大村
10,010,070,021,南港村
10,010,070,022,板頭村
10,010,070,023,共和村
10,010,080,001,蒜頭村
10,010,080,002,蒜東村
10,010,080,003,蒜南村
10,010,080,004,工廠村
10,010,080,005,灣南村
10,010,080,006,灣北村
10,010,080,007,雙涵村
10,010,080,008,塗師村
10,010,080,009,三義村
10,010,080,010,港美村
10,010,080,011,豐美村
10,010,080,012,六斗村
10,010,080,013,崙陽村
10,010,080,014,蘇厝村
10,010,080,015,竹本村
10,010,080,016,永賢村
10,010,080,017,魚寮村
10,010,080,018,潭墘村
10,010,080,019,正義村
10,010,080,020,溪厝村
10,010,080,021,六腳村
10,010,080,022,六南村
10,010,080,023,崩山村
10,010,080,024,古林村
10,010,080,025,更寮村
10,010,090,001,東石村
10,010,090,002,猿樹村
10,010,090,003,型厝村
10,010,090,004,塭港村
10,010,090,005,三家村
10,010,090,006,永屯村
10,010,090,007,海埔村
10,010,090,008,龍港村
10,010,090,009,副瀨村
10,010,090,010,下揖村
10,010,090,011,頂揖村
10,010,090,012,溪下村
10,010,090,013,港墘村
10,010,090,014,蔦松村
10,010,090,015,圍潭村
10,010,090,016,洲仔村
10,010,090,017,東崙村
10,010,090,018,西崙村
10,010,090,019,塭仔村
10,010,090,020,網寮村
10,010,090,021,掌潭村
10,010,090,022,港口村
10,010,090,023,鰲鼓村
10,010,100,001,岸腳村
10,010,100,002,義竹村
10,010,100,003,六桂村
10,010,100,004,仁里村
10,010,100,005,傳芳村
10,010,100,006,頭竹村
10,010,100,007,五厝村
10,010,100,008,中平村
10,010,100,009,埤前村
10,010,100,010,平溪村
10,010,100,011,後鎮村
10,010,100,012,北華村
10,010,100,013,新店村
10,010,100,014,東過村
10,010,100,015,西過村
10,010,100,016,官和村
10,010,100,017,官順村
10,010,100,018,新富村
10,010,100,019,東光村
10,010,100,020,東榮村
10,010,100,021,龍蛟村
10,010,100,022,溪洲村
10,010,110,001,後寮村
10,010,110,002,鹿東村
10,010,110,003,鹿草村
10,010,110,004,西井村
10,010,110,005,豊稠村
10,010,110,006,重寮村
10,010,110,007,施家村
10,010,110,008,下潭村
10,010,110,009,光潭村
10,010,110,010,碧潭村
10,010,110,011,松竹村
10,010,110,012,竹山村
10,010,110,013,後堀村
10,010,110,014,三角村
10,010,110,015,下麻村
10,010,120,001,水上村
10,010,120,002,水頭村
10,010,120,003,大堀村
10,010,120,004,大崙村
10,010,120,005,塗溝村
10,010,120,006,粗溪村
10,010,120,007,下寮村
10,010,120,008,三和村
10,010,120,009,回歸村
10,010,120,010,三鎮村
10,010,120,011,靖和村
10,010,120,012,南和村
10,010,120,013,龍德村
10,010,120,014,溪洲村
10,010,120,015,柳林村
10,010,120,016,柳鄉村
10,010,120,017,柳新村
10,010,120,018,寬士村
10,010,120,019,民生村
10,010,120,020,忠和村
10,010,120,021,中庄村
10,010,120,022,南鄉村
10,010,120,023,三界村
10,010,120,024,國姓村
10,010,120,025,內溪村
10,010,120,026,義興村
10,010,130,001,中埔村
10,010,130,002,鹽館村
10,010,130,003,龍門村
10,010,130,004,裕民村
10,010,130,005,金蘭村
10,010,130,006,富收村
10,010,130,007,和睦村
10,010,130,008,和美村
10,010,130,009,和興村
10,010,130,010,隆興村
10,010,130,011,義仁村
10,010,130,012,社口村
10,010,130,013,灣潭村
10,010,130,014,石硦村
10,010,130,015,頂埔村
10,010,130,016,同仁村
10,010,130,017,瑞豐村
10,010,130,018,沄水村
10,010,130,019,三層村
10,010,130,020,深坑村
10,010,130,021,東興村
10,010,130,022,中崙村
10,010,140,001,竹崎村
10,010,140,002,和平村
10,010,140,003,坑頭村
10,010,140,004,沙坑村
10,010,140,005,獅埜村
10,010,140,006,義和村
10,010,140,007,義仁村
10,010,140,008,灣橋村
10,010,140,009,鹿滿村
10,010,140,010,紫雲村
10,010,140,011,內埔村
10,010,140,012,昇平村
10,010,140,013,白杞村
10,010,140,014,桃源村
10,010,140,015,塘興村
10,010,140,016,義隆村
10,010,140,017,龍山村
10,010,140,018,文峰村
10,010,140,019,金獅村
10,010,140,020,復金村
10,010,140,021,緞繻村
10,010,140,022,仁壽村
10,010,140,023,中和村
10,010,140,024,光華村
10,010,150,001,梅東村
10,010,150,002,梅南村
10,010,150,003,過山村
10,010,150,004,梅北村
10,010,150,005,圳南村
10,010,150,006,永興村
10,010,150,007,半天村
10,010,150,008,圳北村
10,010,150,009,大南村
10,010,150,010,雙溪村
10,010,150,011,安靖村
10,010,150,012,太平村
10,010,150,013,碧湖村
10,010,150,014,太興村
10,010,150,015,瑞峰村
10,010,150,016,瑞里村
10,010,150,017,太和村
10,010,150,018,龍眼村
10,010,160,001,江西村
10,010,160,002,內甕村
10,010,160,003,新福村
10,010,160,004,下坑村
10,010,160,005,番路村
10,010,160,006,民和村
10,010,160,007,觸口村
10,010,160,008,大湖村
10,010,160,009,公田村
10,010,160,010,公興村
10,010,160,011,草山村
10,010,170,001,大埔村
10,010,170,002,和平村
10,010,170,003,永樂村
10,010,170,004,茄苳村
10,010,170,005,西興村
10,010,180,001,中山村
10,010,180,002,中正村
10,010,180,003,香林村
10,010,180,004,十字村
10,010,180,005,來吉村
10,010,180,006,豐山村
10,010,180,007,達邦村
10,010,180,008,樂野村
10,010,180,009,里佳村
10,010,180,010,山美村
10,010,180,011,新美村
10,010,180,012,茶山村
10,013,010,001,光榮里
10,013,010,002,文明里
10,013,010,003,武廟里
10,013,010,004,大同里
10,013,010,005,泰安里
10,013,010,006,端正里
10,013,010,007,民權里
10,013,010,008,大埔里
10,013,010,009,必信里
10,013,010,010,崇智里
10,013,010,011,崇禮里
10,013,010,012,維新里
10,013,010,013,安樂里
10,013,010,014,平和里
10,013,010,015,楠樹里
10,013,010,016,扶風里
10,013,010,017,慶春里
10,013,010,018,金泉里
10,013,010,019,勝豐里
10,013,010,020,橋南里
10,013,010,021,橋北里
10,013,010,022,長春里
10,013,010,023,豐榮里
10,013,010,024,豐源里
10,013,010,025,豐田里
10,013,010,026,大連里
10,013,010,027,湖西里
10,013,010,028,湖南里
10,013,010,029,歸心里
10,013,010,030,瑞光里
10,013,010,031,新生里
10,013,010,032,頂宅里
10,013,010,033,厚生里
10,013,010,034,擇仁里
10,013,010,035,建國里
10,013,010,036,一心里
10,013,010,037,萬年里
10,013,010,038,義勇里
10,013,010,039,光華里
10,013,010,040,永安里
10,013,010,041,新興里
10,013,010,042,公館里
10,013,010,043,龍華里
10,013,010,044,玉成里
10,013,010,045,頂柳里
10,013,010,046,大湖里
10,013,010,047,凌雲里
10,013,010,048,鵬程里
10,013,010,049,安鎮里
10,013,010,050,永光里
10,013,010,051,大洲里
10,013,010,053,大武里
10,013,010,054,前進里
10,013,010,055,清溪里
10,013,010,056,長安里
10,013,010,057,永順里
10,013,010,058,永昌里
10,013,010,059,斯文里
10,013,010,060,華山里
10,013,010,061,興樂里
10,013,010,062,明正里
10,013,010,063,太平里
10,013,010,064,中正里
10,013,010,065,勝利里
10,013,010,066,永城里
10,013,010,067,溝美里
10,013,010,068,北勢里
10,013,010,069,北興里
10,013,010,070,仁愛里
10,013,010,071,廣興里
10,013,010,073,崇蘭里
10,013,010,074,空翔里
10,013,010,075,潭墘里
10,013,010,076,三山里
10,013,010,077,海豐里
10,013,010,078,仁義里
10,013,010,079,和興里
10,013,010,080,信和里
10,013,010,081,崇武里
10,013,020,001,潮州里
10,013,020,002,同榮里
10,013,020,003,新榮里
10,013,020,004,新生里
10,013,020,005,光華里
10,013,020,006,彭城里
10,013,020,007,三星里
10,013,020,008,三共里
10,013,020,009,三和里
10,013,020,010,五魁里
10,013,020,011,蓬萊里
10,013,020,012,八爺里
10,013,020,013,永春里
10,013,020,014,富春里
10,013,020,015,光春里
10,013,020,016,興美里
10,013,020,017,檨子里
10,013,020,018,九塊里
10,013,020,019,泗林里
10,013,020,020,四春里
10,013,020,021,崙東里
10,013,030,001,新勝里
10,013,030,002,頂新里
10,013,030,003,頂中里
10,013,030,004,東和里
10,013,030,005,興台里
10,013,030,006,中興里
10,013,030,007,朝安里
10,013,030,008,八德里
10,013,030,009,東隆里
10,013,030,010,豐漁里
10,013,030,011,盛漁里
10,013,030,012,興漁里
10,013,030,013,鎮海里
10,013,030,014,嘉蓮里
10,013,030,015,南平里
10,013,030,016,船頭里
10,013,030,017,下廍里
10,013,030,018,大潭里
10,013,030,019,興東里
10,013,030,020,興農里
10,013,030,021,興和里
10,013,030,022,共和里
10,013,040,001,城南里
10,013,040,002,城北里
10,013,040,003,城西里
10,013,040,004,山腳里
10,013,040,005,網紗里
10,013,040,006,仁壽里
10,013,040,007,茄湖里
10,013,040,008,頭溝里
10,013,040,009,四溝里
10,013,040,010,德和里
10,013,040,011,龍水里
10,013,040,012,山海里
10,013,040,013,大光里
10,013,040,014,水泉里
10,013,040,015,南灣里
10,013,040,016,墾丁里
10,013,040,017,鵝鑾里
10,013,050,001,萬安村
10,013,050,002,萬惠村
10,013,050,003,萬全村
10,013,050,004,萬後村
10,013,050,005,萬生村
10,013,050,006,寶厝村
10,013,050,007,四維村
10,013,050,008,竹林村
10,013,050,009,廣安村
10,013,050,010,田厝村
10,013,050,011,崙頂村
10,013,050,012,厦北村
10,013,050,013,厦南村
10,013,050,014,上村村
10,013,050,015,加興村
10,013,050,016,社口村
10,013,050,017,磚寮村
10,013,050,018,社皮村
10,013,050,019,社上村
10,013,050,020,社中村
10,013,050,021,水泉村
10,013,050,022,新庄村
10,013,050,023,香社村
10,013,050,024,後村村
10,013,050,025,新鐘村
10,013,050,026,灣內村
10,013,050,027,興全村
10,013,050,028,興安村
10,013,050,029,水仙村
10,013,050,030,甘棠村
10,013,060,001,進興村
10,013,060,002,新潭村
10,013,060,003,潭頭村
10,013,060,004,香楊村
10,013,060,005,長興村
10,013,060,006,德成村
10,013,060,007,德協村
10,013,060,008,復興村
10,013,060,009,崙上村
10,013,060,010,德榮村
10,013,060,011,德和村
10,013,060,012,繁華村
10,013,060,013,繁昌村
10,013,060,014,繁榮村
10,013,060,015,繁隆村
10,013,060,016,榮華村
10,013,070,001,新田村
10,013,070,002,麟頂村
10,013,070,003,麟蹄村
10,013,070,004,麟趾村
10,013,070,005,田中村
10,013,070,006,田心村
10,013,070,007,田道村
10,013,080,001,九清村
10,013,080,002,九塊村
10,013,080,003,九明村
10,013,080,004,玉水村
10,013,080,005,大坵村
10,013,080,006,三塊村
10,013,080,007,後庄村
10,013,080,008,耆老村
10,013,080,009,洽興村
10,013,080,010,東寧村
10,013,080,011,玉泉村
10,013,090,001,玉田村
10,013,090,002,大平村
10,013,090,003,永春村
10,013,090,004,春林村
10,013,090,005,過江村
10,013,090,006,鐵店村
10,013,090,007,塔樓村
10,013,090,008,潮厝村
10,013,090,009,茄苳村
10,013,090,010,載興村
10,013,090,011,土庫村
10,013,090,012,三廍村
10,013,090,013,中和村
10,013,090,014,瀰力村
10,013,100,001,新圍村
10,013,100,002,高朗村
10,013,100,003,鹽北村
10,013,100,004,鹽中村
10,013,100,005,鹽南村
10,013,100,006,仕絨村
10,013,100,007,振興村
10,013,100,008,永隆村
10,013,100,009,久愛村
10,013,100,010,洛陽村
10,013,100,011,新二村
10,013,100,012,彭厝村
10,013,110,001,高樹村
10,013,110,002,長榮村
10,013,110,003,東興村
10,013,110,004,東振村
10,013,110,005,源泉村
10,013,110,006,建興村
10,013,110,007,大埔村
10,013,110,008,菜寮村
10,013,110,009,司馬村
10,013,110,010,舊寮村
10,013,110,011,新豐村
10,013,110,012,泰山村
10,013,110,013,南華村
10,013,110,014,廣福村
10,013,110,015,廣興村
10,013,110,016,舊庄村
10,013,110,017,田子村
10,013,110,018,鹽樹村
10,013,110,019,新南村
10,013,120,001,萬巒村
10,013,120,002,萬全村
10,013,120,003,萬和村
10,013,120,004,鹿寮村
10,013,120,005,硫黃村
10,013,120,006,泗溝村
10,013,120,007,五溝村
10,013,120,008,成德村
10,013,120,009,萬金村
10,013,120,010,赤山村
10,013,120,011,佳佐村
10,013,120,012,佳和村
10,013,120,013,新厝村
10,013,120,014,新置村
10,013,130,001,內埔村
10,013,130,002,內田村
10,013,130,003,興南村
10,013,130,004,義亭村
10,013,130,005,美和村
10,013,130,006,和興村
10,013,130,007,東寧村
10,013,130,008,豐田村
10,013,130,009,振豐村
10,013,130,010,富田村
10,013,130,011,竹圍村
10,013,130,012,東勢村
10,013,130,013,東片村
10,013,130,014,上樹村
10,013,130,015,老埤村
10,013,130,016,中林村
10,013,130,017,龍泉村
10,013,130,018,龍潭村
10,013,130,019,建興村
10,013,130,020,大新村
10,013,130,021,黎明村
10,013,130,022,隘寮村
10,013,130,023,水門村
10,013,140,001,竹田村
10,013,140,002,竹南村
10,013,140,003,糶糴村
10,013,140,004,履豐村
10,013,140,005,頭崙村
10,013,140,006,二崙村
10,013,140,007,美崙村
10,013,140,008,南勢村
10,013,140,009,西勢村
10,013,140,010,福田村
10,013,140,011,永豐村
10,013,140,012,六巷村
10,013,140,013,泗洲村
10,013,140,014,大湖村
10,013,140,015,鳳明村
10,013,150,001,新埤村
10,013,150,002,建功村
10,013,150,003,打鐵村
10,013,150,004,南豐村
10,013,150,005,萬隆村
10,013,150,006,箕湖村
10,013,150,007,餉潭村
10,013,160,001,枋寮村
10,013,160,002,新龍村
10,013,160,003,保生村
10,013,160,004,中寮村
10,013,160,005,安樂村
10,013,160,006,隆山村
10,013,160,007,天時村
10,013,160,008,地利村
10,013,160,009,人和村
10,013,160,010,內寮村
10,013,160,011,新開村
10,013,160,012,太源村
10,013,160,013,玉泉村
10,013,160,014,東海村
10,013,160,015,大庄村
10,013,170,001,瓦磘村
10,013,170,002,仙吉村
10,013,170,003,田洋村
10,013,170,004,港墘村
10,013,170,005,內庄村
10,013,170,006,新東村
10,013,170,007,新園村
10,013,170,008,烏龍村
10,013,170,009,興龍村
10,013,170,010,中洲村
10,013,170,011,南龍村
10,013,170,012,港西村
10,013,170,013,五房村
10,013,170,014,鹽埔村
10,013,170,015,共和村
10,013,180,001,崁頂村
10,013,180,002,園寮村
10,013,180,003,圍內村
10,013,180,004,力社村
10,013,180,005,洲子村
10,013,180,006,北勢村
10,013,180,007,越溪村
10,013,180,008,港東村
10,013,190,001,林邊村
10,013,190,002,光林村
10,013,190,003,仁和村
10,013,190,004,中林村
10,013,190,005,永樂村
10,013,190,006,水利村
10,013,190,007,崎峯村
10,013,190,008,田厝村
10,013,190,009,竹林村
10,013,190,010,鎮安村
10,013,200,001,溪洲村
10,013,200,002,溪南村
10,013,200,003,仁里村
10,013,200,004,溪北村
10,013,200,005,七塊村
10,013,200,006,萬華村
10,013,200,007,米崙村
10,013,200,008,壽元村
10,013,200,009,同安村
10,013,200,010,南安村
10,013,210,001,佳冬村
10,013,210,002,六根村
10,013,210,003,賴家村
10,013,210,004,萬建村
10,013,210,005,石光村
10,013,210,006,玉光村
10,013,210,007,昌隆村
10,013,210,008,豐隆村
10,013,210,009,大同村
10,013,210,010,羌園村
10,013,210,011,燄溫村
10,013,210,012,塭豐村
10,013,220,001,本福村
10,013,220,002,中福村
10,013,220,003,漁福村
10,013,220,004,大福村
10,013,220,005,南福村
10,013,220,006,天福村
10,013,220,007,上福村
10,013,220,008,杉福村
10,013,230,001,福興村
10,013,230,002,福安村
10,013,230,003,田中村
10,013,230,004,海口村
10,013,230,005,統埔村
10,013,230,006,溫泉村
10,013,230,007,保力村
10,013,230,008,新街村
10,013,230,009,埔墘村
10,013,230,010,射寮村
10,013,230,011,後灣村
10,013,240,001,滿州村
10,013,240,002,里德村
10,013,240,003,永靖村
10,013,240,004,港口村
10,013,240,005,响林村
10,013,240,006,長樂村
10,013,240,007,九棚村
10,013,240,008,港仔村
10,013,250,001,枋山村
10,013,250,002,加祿村
10,013,250,003,楓港村
10,013,250,004,善餘村
10,013,260,001,三地村
10,013,260,002,達來村
10,013,260,003,德文村
10,013,260,004,大社村
10,013,260,005,賽嘉村
10,013,260,006,口社村
10,013,260,007,馬兒村
10,013,260,008,安坡村
10,013,260,009,青山村
10,013,260,010,青葉村
10,013,270,001,霧台村
10,013,270,002,阿禮村
10,013,270,003,吉露村
10,013,270,004,大武村
10,013,270,005,佳暮村
10,013,270,006,好茶村
10,013,280,001,瑪家村
10,013,280,002,北葉村
10,013,280,003,凉山村
10,013,280,004,佳義村
10,013,280,005,排灣村
10,013,280,006,三和村
10,013,290,001,佳平村
10,013,290,002,武潭村
10,013,290,003,平和村
10,013,290,004,佳興村
10,013,290,005,泰武村
10,013,290,006,萬安村
10,013,300,001,來義村
10,013,300,002,義林村
10,013,300,003,丹林村
10,013,300,004,古樓村
10,013,300,005,文樂村
10,013,300,006,望嘉村
10,013,300,007,南和村
10,013,310,001,春日村
10,013,310,002,古華村
10,013,310,003,士文村
10,013,310,004,七佳村
10,013,310,005,歸崇村
10,013,310,006,力里村
10,013,320,001,楓林村
10,013,320,002,丹路村
10,013,320,003,草埔村
10,013,320,004,內文村
10,013,320,005,竹坑村
10,013,320,006,獅子村
10,013,320,007,內獅村
10,013,320,008,南世村
10,013,330,001,石門村
10,013,330,002,牡丹村
10,013,330,003,東源村
10,013,330,004,旭海村
10,013,330,005,高士村
10,013,330,006,四林村
10,002,010,001,神農里
10,002,010,002,民權里
10,002,010,008,進士里
10,002,010,009,南橋里
10,002,010,010,建業里
10,002,010,011,南津里
10,002,010,012,凱旋里
10,002,010,013,黎明里
10,002,010,014,東村里
10,002,010,015,延平里
10,002,010,016,七張里
10,002,010,017,慈安里
10,002,010,018,新民里
10,002,010,019,東門里
10,002,010,021,小東里
10,002,010,022,菜園里
10,002,010,023,孝廉里
10,002,010,024,新生里
10,002,010,025,茭白里
10,002,010,026,北津里
10,002,010,027,梅洲里
10,002,010,028,北門里
10,002,010,031,中山里
10,002,010,032,西門里
10,002,010,034,南門里
10,002,010,035,負郭里
10,002,010,036,民族里
10,002,010,037,建軍里
10,002,010,038,思源里
10,002,010,039,文化里
10,002,010,040,復興里
10,002,010,041,成功里
10,002,010,042,新東里
10,002,010,043,七結里
10,002,010,044,泰山里
10,002,010,045,大新里
10,002,010,046,中興里
10,002,010,047,擺厘里
10,002,020,004,大新里
10,002,020,005,東安里
10,002,020,006,新群里
10,002,020,007,羅莊里
10,002,020,008,南昌里
10,002,020,009,南豪里
10,002,020,010,成功里
10,002,020,011,仁德里
10,002,020,016,漢民里
10,002,020,017,西安里
10,002,020,018,北成里
10,002,020,019,賢文里
10,002,020,020,公正里
10,002,020,021,集祥里
10,002,020,022,信義里
10,002,020,023,竹林里
10,002,020,024,仁愛里
10,002,020,025,樹林里
10,002,020,026,國華里
10,002,020,027,維揚里
10,002,020,028,開明里
10,002,020,029,中山里
10,002,020,030,仁和里
10,002,030,001,龍德里
10,002,030,002,頂寮里
10,002,030,003,永榮里
10,002,030,004,存仁里
10,002,030,005,港邊里
10,002,030,007,隘丁里
10,002,030,008,新城里
10,002,030,009,聖湖里
10,002,030,010,蘇西里
10,002,030,011,蘇北里
10,002,030,012,蘇南里
10,002,030,013,蘇東里
10,002,030,014,長安里
10,002,030,015,永光里
10,002,030,016,永春里
10,002,030,017,永樂里
10,002,030,018,南安里
10,002,030,019,南正里
10,002,030,020,南成里
10,002,030,021,南興里
10,002,030,022,南寧里
10,002,030,023,南建里
10,002,030,024,東澳里
10,002,030,025,南強里
10,002,030,026,朝陽里
10,002,030,027,聖愛里
10,002,040,001,石城里
10,002,040,002,大里里
10,002,040,003,大溪里
10,002,040,004,合興里
10,002,040,005,更新里
10,002,040,006,外澳里
10,002,040,007,港口里
10,002,040,008,武營里
10,002,040,009,大坑里
10,002,040,010,城東里
10,002,040,011,城北里
10,002,040,012,城西里
10,002,040,013,城南里
10,002,040,014,竹安里
10,002,040,015,新建里
10,002,040,016,拔雅里
10,002,040,017,福成里
10,002,040,018,金面里
10,002,040,019,金盈里
10,002,040,020,頂埔里
10,002,040,021,下埔里
10,002,040,022,中崙里
10,002,040,023,二城里
10,002,040,024,龜山里
10,002,050,001,白雲村
10,002,050,002,玉石村
10,002,050,003,德陽村
10,002,050,004,大忠村
10,002,050,005,大義村
10,002,050,006,六結村
10,002,050,007,二龍村
10,002,050,008,時潮村
10,002,050,009,玉田村
10,002,050,010,三民村
10,002,050,011,林美村
10,002,050,012,白鵝村
10,002,050,013,玉光村
10,002,050,014,光武村
10,002,050,015,吳沙村
10,002,050,016,龍潭村
10,002,050,017,匏崙村
10,002,050,018,二結村
10,002,060,001,吉祥村
10,002,060,002,美福村
10,002,060,003,新南村
10,002,060,004,東港村
10,002,060,005,復興村
10,002,060,006,過嶺村
10,002,060,007,永鎮村
10,002,060,008,忠孝村
10,002,060,009,古亭村
10,002,060,010,功勞村
10,002,060,011,美城村
10,002,060,012,新社村
10,002,060,013,大福村
10,002,060,014,古結村
10,002,070,001,員山村
10,002,070,002,尚德村
10,002,070,003,惠好村
10,002,070,004,七賢村
10,002,070,005,深溝村
10,002,070,006,蓁巷村
10,002,070,007,內城村
10,002,070,008,中華村
10,002,070,009,永和村
10,002,070,010,頭分村
10,002,070,011,枕山村
10,002,070,012,同樂村
10,002,070,013,湖東村
10,002,070,014,逸仙村
10,002,070,015,湖北村
10,002,070,016,湖西村
10,002,080,001,武淵村
10,002,080,002,珍珠村
10,002,080,003,補城村
10,002,080,004,三奇村
10,002,080,005,大興村
10,002,080,006,東城村
10,002,080,007,香和村
10,002,080,008,南興村
10,002,080,009,冬山村
10,002,080,010,安平村
10,002,080,011,太和村
10,002,080,012,八寶村
10,002,080,013,丸山村
10,002,080,014,中山村
10,002,080,015,順安村
10,002,080,016,永美村
10,002,080,017,群英村
10,002,080,018,清溝村
10,002,080,019,鹿埔村
10,002,080,020,得安村
10,002,080,021,廣興村
10,002,080,022,廣安村
10,002,080,023,柯林村
10,002,080,024,大進村
10,002,090,001,三興村
10,002,090,002,二結村
10,002,090,003,鎮安村
10,002,090,004,上四村
10,002,090,005,中興村
10,002,090,006,四結村
10,002,090,007,福興村
10,002,090,008,五結村
10,002,090,009,大吉村
10,002,090,010,協和村
10,002,090,011,孝威村
10,002,090,012,錦眾村
10,002,090,013,利澤村
10,002,090,014,成興村
10,002,090,015,季新村
10,002,100,001,員山村
10,002,100,002,天山村
10,002,100,003,天福村
10,002,100,004,雙賢村
10,002,100,005,人和村
10,002,100,006,義德村
10,002,100,007,集慶村
10,002,100,008,月眉村
10,002,100,009,拱照村
10,002,100,010,大隱村
10,002,100,011,行健村
10,002,100,012,萬德村
10,002,100,013,貴林村
10,002,100,014,萬富村
10,002,100,015,大義村
10,002,100,016,尚武村
10,002,100,017,大洲村
10,002,100,018,尾塹村
10,002,110,001,寒溪村
10,002,110,002,崙埤村
10,002,110,003,松羅村
10,002,110,004,復興村
10,002,110,005,英士村
10,002,110,006,樂水村
10,002,110,007,太平村
10,002,110,008,四季村
10,002,110,009,南山村
10,002,110,010,茂安村
10,002,120,001,南澳村
10,002,120,002,碧候村
10,002,120,003,東岳村
10,002,120,004,金岳村
10,002,120,005,武塔村
10,002,120,006,金洋村
10,002,120,007,澳花村
10,015,010,001,民立里
10,015,010,002,民運里
10,015,010,003,民族里
10,015,010,004,主信里
10,015,010,005,主睦里
10,015,010,006,主和里
10,015,010,007,國威里
10,015,010,008,國風里
10,015,010,009,民德里
10,015,010,010,民意里
10,015,010,012,主義里
10,015,010,013,主工里
10,015,010,014,主農里
10,015,010,015,國治里
10,015,010,016,國富里
10,015,010,017,民政里
10,015,010,018,民勤里
10,015,010,019,民生里
10,015,010,020,主商里
10,015,010,021,主學里
10,015,010,022,國光里
10,015,010,023,國聯里
10,015,010,024,國強里
10,015,010,025,民心里
10,015,010,026,民樂里
10,015,010,027,民主里
10,015,010,028,主勤里
10,015,010,029,主力里
10,015,010,030,國安里
10,015,010,031,國魂里
10,015,010,032,國慶里
10,015,010,033,民享里
10,015,010,034,民有里
10,015,010,035,民權里
10,015,010,036,主計里
10,015,010,037,主權里
10,015,010,038,國華里
10,015,010,039,國防里
10,015,010,040,國福里
10,015,010,041,國裕里
10,015,010,042,主安里
10,015,010,043,國盛里
10,015,010,044,國興里
10,015,010,045,民孝里
10,015,020,001,鳳仁里
10,015,020,002,鳳義里
10,015,020,003,鳳禮里
10,015,020,004,鳳智里
10,015,020,005,鳳信里
10,015,020,006,山興里
10,015,020,007,大榮里
10,015,020,008,北林里
10,015,020,009,南平里
10,015,020,010,林榮里
10,015,020,011,長橋里
10,015,020,012,森榮里
10,015,030,001,中城里
10,015,030,002,啟模里
10,015,030,003,永昌里
10,015,030,004,泰昌里
10,015,030,005,國武里
10,015,030,006,源城里
10,015,030,007,長良里
10,015,030,008,樂合里
10,015,030,009,東豐里
10,015,030,010,觀音里
10,015,030,011,松浦里
10,015,030,012,春日里
10,015,030,013,德武里
10,015,030,014,三民里
10,015,030,015,大禹里
10,015,040,001,新城村
10,015,040,002,順安村
10,015,040,003,康樂村
10,015,040,004,北埔村
10,015,040,005,佳林村
10,015,040,006,嘉里村
10,015,040,007,嘉新村
10,015,040,008,大漢村
10,015,050,001,北昌村
10,015,050,002,勝安村
10,015,050,003,太昌村
10,015,050,004,永安村
10,015,050,005,慶豐村
10,015,050,006,吉安村
10,015,050,007,福興村
10,015,050,008,南華村
10,015,050,009,干城村
10,015,050,010,永興村
10,015,050,011,稻香村
10,015,050,012,南昌村
10,015,050,013,宜昌村
10,015,050,014,仁里村
10,015,050,015,東昌村
10,015,050,016,仁安村
10,015,050,017,仁和村
10,015,050,018,光華村
10,015,060,001,樹湖村
10,015,060,002,溪口村
10,015,060,003,豐山村
10,015,060,004,豐裡村
10,015,060,005,豐坪村
10,015,060,006,共和村
10,015,060,007,壽豐村
10,015,060,008,光榮村
10,015,060,009,池南村
10,015,060,010,平和村
10,015,060,011,志學村
10,015,060,012,米棧村
10,015,060,013,月眉村
10,015,060,014,水璉村
10,015,060,015,鹽寮村
10,015,070,001,大安村
10,015,070,002,大華村
10,015,070,003,大平村
10,015,070,004,大馬村
10,015,070,005,大同村
10,015,070,006,大進村
10,015,070,007,大全村
10,015,070,008,大興村
10,015,070,009,大富村
10,015,070,010,大豐村
10,015,070,011,東富村
10,015,070,012,西富村
10,015,070,013,南富村
10,015,070,014,北富村
10,015,080,001,豐濱村
10,015,080,002,新社村
10,015,080,003,磯崎村
10,015,080,004,港口村
10,015,080,005,靜浦村
10,015,090,001,瑞穗村
10,015,090,002,瑞美村
10,015,090,003,瑞良村
10,015,090,004,瑞祥村
10,015,090,005,瑞北村
10,015,090,006,舞鶴村
10,015,090,007,鶴岡村
10,015,090,008,奇美村
10,015,090,009,富源村
10,015,090,010,富民村
10,015,090,011,富興村
10,015,100,001,吳江村
10,015,100,002,東里村
10,015,100,003,萬寧村
10,015,100,004,新興村
10,015,100,005,竹田村
10,015,100,006,羅山村
10,015,100,007,石牌村
10,015,100,008,明里村
10,015,100,009,富里村
10,015,100,010,永豐村
10,015,100,011,豐南村
10,015,100,012,富南村
10,015,100,013,學田村
10,015,110,001,崇德村
10,015,110,002,富世村
10,015,110,003,秀林村
10,015,110,004,水源村
10,015,110,005,銅門村
10,015,110,006,文蘭村
10,015,110,007,景美村
10,015,110,008,佳民村
10,015,110,009,和平村
10,015,120,001,西林村
10,015,120,002,見晴村
10,015,120,003,萬榮村
10,015,120,004,明利村
10,015,120,005,馬遠村
10,015,120,006,紅葉村
10,015,130,001,崙山村
10,015,130,002,立山村
10,015,130,003,太平村
10,015,130,004,卓溪村
10,015,130,005,卓清村
10,015,130,006,古風村
10,014,010,001,富岡里
10,014,010,002,富豐里
10,014,010,003,岩灣里
10,014,010,004,南王里
10,014,010,005,卑南里
10,014,010,006,南榮里
10,014,010,007,新生里
10,014,010,008,民生里
